-0.759319483594,-0.332118479331,0.220736686351,-0.922766144523,0.67019647258,0.351301662416,-1.01280306421,-0.0386682923947,-0.217735775958,-0.564064531702,-0.0409747846821,-1.96581826559,-0.889242109466,0.147160875035,-0.957394624897,-0.103652814709,-1.49827254674,-0.232348377987,-0.420190000918,0.0366309095491,0.393616005997,-1.65285814006,-1.58159117655,-0.22760746978,-1.94663938097
-1.7334820069,-1.27133184669,-1.28098166962,-1.58606331012,-1.38262135656,-1.74233653237,-1.67220649979,-1.01201305238,-1.8179332322,-1.31418867528,-1.45589862544,-1.03255613599,-1.20650668041,-1.23207773767,-1.63132405768,-1.89044460448,-1.62704587359,-0.734163857125,-1.90122403149,-1.7604462456,-1.33380882108,-0.606379539947,-0.709450011071,-0.385815989599,-1.11546340204
-2.36339634464,-1.59145691211,-1.32088771908,-2.27719630431,-1.03512092192,-1.73003581952,-2.12566199051,-0.916760507906,-1.73402991962,-1.10513762177,-1.63922997545,-2.11496911542,-1.85826107831,-1.12189858124,-2.10156792818,-2.08673560322,-2.31638233484,-0.81192537595,-2.07083188964,-1.99769547076,-1.27545092947,-1.65253012248,-1.68711463958,-0.54725987625,-2.12682381328
-1.22196108494,-0.792043183037,-0.283094302602,-1.23007099936,-0.143620033241,-0.61072901979,-1.32939224152,-0.482337416635,-0.978026720076,-0.901272321948,-0.269437818212,-1.56227351152,-0.590592350968,-0.142652673091,-1.33386693056,-1.13992770399,-1.41383641159,-0.409589023006,-1.01940564008,-0.782503257325,-0.160726699691,-1.47909851257,-1.5885384232,-0.346685498037,-1.82620390668
0.419311201762,-0.530729145045,-0.690844001665,0.360677603555,-0.900982067562,-0.485859663903,0.536460282001,-0.6493169458,-0.865194523512,-0.589849941618,0.00842581957,0.904785361969,0.151063725619,-0.482427627917,0.743384299751,0.0991002583462,0.275708365506,-0.141674926542,-0.0465502139659,0.0384036471464,-0.386984566362,1.24182016421,1.24612337194,0.0583720222919,0.884756021956
-0.187824620729,-0.779585691089,-1.13233059362,-0.35859414842,-1.27117500489,-1.11280354973,-0.351301622154,-0.799681222945,-1.36302472654,-1.09792191218,-0.669720483263,0.483079502101,-0.242180741743,-1.08786266503,-0.0876637562345,-0.560307460988,-0.274587977904,-0.259939886654,-0.812870842609,-0.526646757237,-0.779101703939,0.864202733216,0.801234771919,0.0545107022742,0.485509061686
-0.12824691627,-0.231785792789,-0.267477942935,0.147011533617,-0.286839384905,-0.179993818622,0.117736334856,-0.0791469307127,0.189378701182,0.502818750132,-0.312048299568,0.319795657591,-0.276683689876,-0.147349699633,0.168412247573,-0.180406944408,0.093555032832,-0.467978944902,0.0550855069246,-0.417888658655,-0.580747342982,0.477295741725,0.453003516547,-0.491756653199,0.464026748281
-1.31564560281,0.00816757365512,0.00639371668958,-1.00901682257,0.302023581716,-0.409808699557,-1.06382276716,0.488611075773,0.0628657812833,0.75130676267,-0.732839103915,-1.34103193075,-1.03110795472,-0.0179127343797,-1.25075685482,-1.12114187448,-1.11067378439,-0.0701881720858,-0.656008361844,-0.959673499535,-0.330313379196,-1.50539117208,-1.4620304686,-0.164814723445,-1.31143346218
-1.33515262746,-0.0961253956425,-0.359310868652,-0.909016524238,0.17010872082,0.234341767012,-1.06162939675,0.333077689834,0.137255005539,0.867494022994,-1.08486269262,-1.51811655459,-1.99827592953,-0.222665702343,-1.2337079585,-0.78925191327,-1.59014388462,-0.312129004158,-0.548153974947,-0.897330070747,-0.79442780857,-1.1360766862,-1.14031171048,-0.28728269377,-1.51295753598
-0.628734177418,-0.418051644056,0.0692361703942,-0.642775406846,0.3594492294,-0.37568788775,-0.971815646771,-0.10532424695,-0.557517990317,-0.848573748827,-0.216553585691,-1.11043295095,-0.0121436088251,-0.260592439047,-0.849304095198,-0.427844351352,-0.809959110925,0.125999539599,-0.699808563592,-0.0971137313711,0.442166023589,-1.09039767492,-1.15425585651,-0.192723971103,-1.1242275337
-2.16801114095,-1.01106338963,-1.24109943163,-1.85935594636,-1.45331132854,-1.69160785594,-1.91136016532,-0.839972179871,-1.51247160671,-1.24492933184,-1.67371789531,-1.47048517878,-1.58464955345,-1.48403932763,-2.10803702254,-2.20740004042,-1.91941192876,-0.963694205215,-1.95483355314,-2.21989583588,-1.76650057126,-0.856185431658,-0.969557987436,-0.607597784176,-1.48290471709
-0.278857402441,-0.70886564602,-1.53501241688,-0.58309835234,-1.63157071688,-1.24864803294,-0.230475521892,-0.713276342546,-1.05899778365,-0.845486763133,-1.52183170282,0.998428563741,-0.670190337695,-1.89030408156,-0.0549098487708,-0.71195387314,0.259650519812,-0.0354402961353,-0.922727524442,-0.868565138784,-1.18274465526,1.25476148297,1.25886757663,-0.0222473810254,0.940255395201
-1.59163952192,-0.670089672481,-1.22199270644,-1.4607179345,-1.3366973484,-1.56543494087,-1.63461403828,-0.548263230032,-1.37681491429,-1.11186591257,-1.47506842167,-0.863057095977,-1.09442453507,-1.45392227386,-1.69924032566,-1.70115959049,-1.37804878961,-0.512183343391,-1.64991676405,-1.68460671963,-1.44126855335,-0.407044791417,-0.561174499709,-0.145160711686,-0.786003387784
-0.115719748876,-0.711288212291,-1.01543608943,0.115119819492,-1.14736946511,-0.932203534557,0.333659346864,-0.547758306545,-0.807013020346,-0.148907963369,-0.77970079265,0.935349174166,-0.546755778568,-0.812937055261,0.536900294212,-0.460458057594,0.110818587077,-0.254983089059,-0.474993198402,-0.66125835742,-0.979746651186,1.2844624502,1.3747343272,-0.172090472697,1.00912516464
