-1.43238,-1.30926,-2.11252,-1.92241,-1.51441,-1.80592,-1.15534,-1.24266,-1.21669,-1.24778,-1.96792,-0.647796,-1.96933,-1.96195,-1.42428,-1.25198,-1.38124,-0.405358,-1.33312,-1.19371,-1.68045,-0.77599,-0.409293,-0.583311,-0.379003
-0.51808,-1.00748,-1.58584,-0.691101,-1.805,-1.76364,0.117817,-0.739445,-1.35931,-0.840295,-1.45158,0.345102,-1.2043,-1.42135,-0.520036,-1.29131,-0.783005,-0.169276,-1.10382,-0.58246,-1.28203,1.38371,1.68666,-0.307471,0.608707
-3.05004,-1.54679,-1.84963,-2.59814,-2.55232,-2.36833,-3.05787,-0.996711,-2.54632,-1.65578,-2.03336,-2.81304,-2.17377,-1.99833,-3.03891,-2.78738,-2.74008,-0.784854,-3.07745,-3.15436,-2.30493,-1.54796,-1.47157,-0.595983,-2.79778
-0.271068,-0.780682,-1.39399,-0.669685,-1.3936,-1.50901,0.394696,-0.569436,-1.19673,-0.49453,-1.43553,0.724136,-1.10622,-1.50292,-0.314123,-0.887677,-0.678142,-0.0568751,-0.781114,-0.260604,-1.14953,1.18328,1.58672,-0.281883,1.01431
-1.11824,-0.314847,-1.04131,-1.25578,-0.11211,-1.11664,-1.06512,0.297217,-0.208162,-0.0631399,-0.884307,-0.483845,-1.22137,-1.2673,-0.637127,-0.230926,-0.345768,0.525876,-0.607516,-0.993094,-0.513022,-1.94003,-1.7074,1.01163,-0.491281
-0.677443,-1.06647,-0.632553,-0.25838,-1.50902,-1.68859,-0.180568,-0.221781,-1.45734,0.025033,-0.978248,0.0442082,-0.879834,-1.12652,-0.498405,-1.45709,-0.915687,-0.199473,-1.01622,-0.775858,-0.940649,0.520499,0.79339,-0.186689,0.165536
-0.910427,-1.24244,-0.728185,-0.61807,-1.48357,-1.41722,-0.30625,-1.12501,-1.40645,-0.77404,-0.936978,-0.400193,-1.04602,-0.791294,-0.536337,-1.16801,-0.765653,-0.796486,-1.10615,-0.875607,-0.983378,-0.00856253,0.277533,-0.849833,-0.133247
-1.92678,-1.41607,-1.81797,-1.70515,-1.71476,-2.0651,-1.4299,-0.855103,-1.59557,-0.951372,-1.76118,-1.50173,-1.6248,-1.64813,-1.45861,-1.14335,-1.34659,-0.565635,-1.95553,-1.97549,-1.60942,-0.619535,-0.0763298,-0.570322,-1.17025
-1.34798,-1.30751,-0.905735,-0.81681,-1.45172,-1.50823,-0.729302,-0.667051,-1.24975,-0.454895,-1.28655,-1.13486,-1.36776,-1.03357,-0.720896,-1.04896,-1.14233,-0.969113,-1.22038,-1.21895,-1.27547,-0.579053,-0.0482334,-0.897851,-0.786793
-0.255156,-0.717978,1.43403,0.0501916,0.980083,0.674567,-1.06704,-0.693059,0.0664259,-0.83076,1.33037,-1.18963,1.14176,1.26417,-0.281286,-0.0241287,-0.0392523,-0.938587,-0.344997,-0.551458,1.28564,-1.21432,-1.78989,-0.168743,-1.47628
-1.43533,-1.06185,-1.46222,-1.71761,-1.21914,-1.24869,-1.16235,-0.888379,-0.924455,-0.633636,-1.46386,-0.961248,-1.64085,-1.37957,-1.72772,-1.19234,-1.83261,-0.933121,-1.04451,-1.2781,-1.66503,-0.655818,-0.64197,-0.542683,-0.867232
-0.148809,-0.584031,-1.46077,-0.629771,-1.01775,-1.09991,0.27018,-0.332202,-0.832114,-0.690866,-1.14752,0.827051,-1.06126,-1.28383,-0.337538,-0.66931,-0.600341,0.153533,-0.601015,-0.212558,-0.910258,1.04445,1.2784,0.0143152,0.933575
-1.98249,-1.25062,-2.17354,-2.50048,-1.7899,-1.89618,-1.89745,-1.33234,-1.52624,-1.4106,-2.10277,-1.34882,-2.16832,-2.13369,-2.2904,-1.63194,-2.15424,-0.603332,-1.68461,-1.78843,-2.11441,-1.24523,-1.10896,-0.638186,-1.12585
-0.542628,-0.593755,-1.41968,-0.896205,-1.53299,-1.42571,0.0782318,-0.781849,-1.36341,-0.737881,-1.35374,0.412822,-1.23112,-1.32855,-0.623667,-1.07724,-0.828095,-0.106552,-0.972437,-0.574202,-1.32485,0.947624,1.14471,-0.324226,0.658895
-0.828979,-0.56815,-1.60392,-1.45301,-1.29735,-1.50282,-0.437579,-0.358914,-1.28308,-0.418015,-1.71719,0.242659,-1.53857,-1.86986,-1.28236,-1.16724,-1.62414,0.00412297,-0.995617,-0.694491,-1.63573,0.383802,0.567189,-0.0495089,0.373659
-1.0086,-1.3216,-1.38093,-0.9821,-1.84521,-1.9734,-0.747797,-1.36439,-1.84798,-1.54537,-1.58277,-0.180899,-1.21287,-1.52857,-0.950788,-1.42305,-1.20002,-0.302255,-1.29752,-0.984276,-1.33763,0.256899,0.631238,-0.819417,0.115968
-0.509841,-0.567402,-1.26862,-1.02908,-1.39941,-1.11634,-0.0863671,-0.873923,-1.36556,-0.700988,-1.02885,0.387226,-1.18892,-1.10328,-0.936072,-1.26625,-1.05102,-0.18156,-1.02656,-0.695252,-1.25075,0.857595,0.691292,-0.317241,0.468502
-0.635292,-0.472823,-0.853107,-0.91219,-1.47969,-1.10093,-0.285034,-0.78294,-1.62375,-1.36827,-0.95606,0.12975,-0.632264,-1.05775,-1.00333,-1.27517,-0.948485,-0.234711,-1.3139,-0.856088,-1.03532,1.0178,0.916922,-0.239086,0.226244
-2.21046,-1.50154,-1.23774,-1.79131,-1.53132,-2.02356,-2.27909,-0.872899,-1.73992,-0.377838,-1.32525,-2.17788,-1.60714,-1.45133,-1.78959,-1.60333,-1.54913,-0.585826,-2.1122,-2.41736,-1.35011,-1.96082,-1.85361,-0.597188,-2.05011
-0.570789,-0.806827,-1.34791,-1.18034,-1.02563,-1.21702,-0.153637,-0.674936,-0.973535,-0.490851,-1.27549,0.334324,-1.14194,-1.35285,-0.943091,-0.867216,-1.14717,-0.316803,-0.897811,-0.644935,-1.19368,0.640699,0.690025,-0.283287,0.42382
