-1.0386,-1.0216,-0.94478,-1.1328,-1.0489,-1.1367,-1.0505,-0.84702,-1.1478,-0.67998,-0.94277,-0.53446,-0.64093,-0.69307,-0.93947,-1.0634,-0.89251,-0.71517,-1.1612,-1.1617,-0.91706,-0.30579,-0.37274,-0.25685,-0.40481
0.81267,0.14979,-0.12828,0.83526,-0.26576,0.2766,0.93533,-0.2299,0.49561,0.49021,-0.061309,1.4605,0.47362,-0.013209,1.013,0.61989,1.2699,-0.10019,0.57531,0.23912,-0.27884,1.4535,1.4769,-0.13436,1.565
-0.36508,-0.46458,-1.4425,-0.17264,-1.4351,-0.73215,-0.053804,-0.45226,-0.90873,-0.76718,-1.248,0.93298,-1.1151,-1.6536,0.0448,-0.53771,-0.17669,-0.024436,-0.64662,-0.88875,-1.4357,1.6951,1.6282,0.01152,0.94324
-0.62819,-0.78614,-0.22861,-0.98709,0.17834,-0.59464,-0.98606,-0.48813,-0.64397,-0.57745,-0.46075,-1.3575,-0.31477,-0.31314,-0.76096,-0.071561,-0.99151,-0.26586,-0.63844,-0.11138,0.32421,-1.2026,-1.1338,-0.26769,-1.0858
-0.10824,-0.15178,-0.54881,0.22614,-0.80132,-0.35973,0.074058,-0.34847,-0.31996,0.016623,-0.31674,0.82359,-0.31456,-0.062662,0.074495,-0.4613,0.058635,-0.54923,-0.23183,-0.67044,-0.98555,1.035,0.95439,-0.13176,0.86486
-1.2873,-1.0327,-1.0957,-1.4516,-0.92665,-1.2204,-1.4466,-0.7116,-1.3249,-0.88474,-1.1865,-1.0841,-1.1586,-0.83202,-1.3294,-1.2314,-1.3236,-0.43719,-1.4461,-1.1285,-0.85883,-0.828,-0.842,0.064471,-1.0037
3.2048,3.1324,4.2875,4.1665,4.2368,4.592,3.4827,2.6897,4.8486,3.9723,3.5449,1.3885,3.1854,3.6062,2.8762,3.3874,2.9514,1.2999,4.3433,3.5217,3.7679,-0.40532,-0.22885,-0.2439,0.86684
-1.5058,0.21083,-1.1767,-1.1499,-1.5421,-1.464,-1.7692,-0.13652,-1.7776,-1.3401,-1.1413,-0.648,-0.9268,-1.4291,-2.0478,-2.038,-1.63,0.22912,-1.7683,-1.6565,-1.5939,-0.12379,-0.47527,0.92114,-0.87602
-0.10388,-0.72401,-0.69273,-0.44298,-0.76121,-0.77001,-0.17697,-0.67101,-0.65133,-0.31235,-0.50965,0.51417,-0.049065,-0.41417,0.019839,-0.23133,0.1599,-0.31156,-0.44828,-0.38641,-0.42782,0.35644,0.32193,-0.11722,0.49603
-0.89061,-0.77805,-0.45851,-1.0431,0.1229,-0.44743,-0.99754,-0.41755,-0.41778,-0.28122,-0.82376,-1.3495,-0.84337,-0.42249,-0.89016,-0.3054,-0.89608,-0.15698,-0.72021,-0.36484,-0.019818,-1.2662,-1.184,-0.27754,-1.1851
-1.0166,-1.1538,-1.2537,-1.2019,-1.0686,-1.2119,-0.91888,-0.78295,-1.0037,-0.41406,-1.3118,-0.3297,-1.1251,-0.93529,-0.71166,-0.94338,-0.66334,-0.4291,-1.1326,-1.1409,-0.95385,-0.2143,-0.19309,-0.1599,-0.27652
0.50109,0.033355,-0.3272,0.68304,-0.20612,0.4144,0.80076,0.11337,0.32616,0.14394,-0.23143,0.91808,-0.16872,-0.44791,0.87403,0.67249,0.65223,0.23061,0.44149,0.23897,-0.28499,1.201,1.1872,-0.16272,0.97035
-1.5608,-0.49585,-0.5887,-1.5217,0.11185,-0.46848,-1.4435,0.3096,-0.46827,0.55361,-0.98638,-1.8884,-1.7912,0.067184,-1.5087,-1.0164,-1.8058,0.16464,-1.0651,-0.97812,-0.49983,-1.9137,-1.8667,0.41836,-1.9356
0.33306,-0.47096,-1.0117,0.22226,-1.103,-0.67223,0.067859,-0.69872,-1.072,-0.90637,-0.45861,1.1023,-0.07569,-0.81618,0.41021,0.068934,0.13026,-0.089964,-0.42891,-0.10445,-0.73447,1.6071,1.557,0.37169,1.263
-0.81198,-0.60383,-0.93029,-0.627,-0.97512,-0.97379,-0.69205,-0.47656,-0.66776,-0.40609,-1.0048,-0.17002,-0.75361,-1.0227,-0.61483,-0.76294,-0.6282,-0.58404,-0.76797,-1.0488,-1.1158,0.42217,0.33277,-0.39036,0.193
-0.56216,-0.25552,0.87498,-0.61961,1.3278,0.27986,-0.71337,0.094186,0.044482,-0.16371,0.31437,-1.7409,-0.024656,0.91852,-0.72135,-0.004025,-0.85929,0.14828,-0.26579,0.29484,1.1745,-2.0204,-1.9081,-0.10744,-1.7409
-0.86927,-0.060001,0.13987,-0.49474,0.098864,-0.044963,-0.55269,-0.10484,-0.31791,0.029693,-0.22287,-0.94414,-0.57234,0.29008,-0.85977,-0.88008,-0.80205,-0.15366,-0.47046,-0.64241,-0.27709,-1.0214,-1.0349,-0.1577,-1.2574
0.31981,-0.55524,-0.67922,0.30861,-0.93671,-0.6602,0.49365,-0.69859,-0.66118,-0.26779,-0.32993,1.2176,0.16733,-0.49591,0.67613,-0.01883,0.53177,-0.33248,-0.14166,-0.22192,-0.58049,1.4068,1.415,-0.1284,1.2787
