-0.15652,-1.1658,0.22966,-0.0046856,-0.016263,-1.3056,-0.65974,-0.74509,-0.60498,-0.29391,0.46932,-0.57176,0.63031,0.0059687,-0.45124,-0.58241,-0.66487,-0.60742,-0.60222,-0.43941,0.40099,-1.0388,-0.92737,-0.32137,-0.97748
0.35049,-0.55403,0.92007,1.0736,-0.51886,-0.79796,-0.13668,0.36662,-0.67057,-0.55333,1.2162,-0.65001,1.353,0.90475,0.6993,-0.88313,-0.57637,-0.13604,-0.20689,-0.38087,0.80553,-1.195,-1.0032,0.23876,-1.3635
-1.2676,-0.34244,-1.496,-1.6088,-0.31361,-0.2052,-1.0769,-0.92911,-0.2144,0.11403,-1.4963,-0.4163,-1.5865,-1.6923,-1.388,-0.34164,-1.1168,-0.40039,-0.91462,-0.88273,-1.3034,0.66883,0.39204,-0.54848,0.37144
-0.7617,-1.2592,-0.25341,-0.72213,0.13456,-1.3643,-1.4736,-1.063,-1.0825,-1.0501,0.11337,-1.0293,0.16801,-0.54216,-1.2724,-1.0816,-1.3415,-0.66485,-1.1393,-0.95006,-0.11356,-1.443,-1.3502,-0.26198,-1.4317
-2.1676,-0.46898,-1.9494,-1.6979,-1.6262,-0.59,-1.7435,-0.7734,-1.0608,-0.061636,-2.0948,-1.3162,-2.0372,-1.7679,-1.764,-1.7924,-1.5241,-0.15022,-1.877,-1.9349,-2.0047,0.5436,0.56003,-0.48375,0.055126
1.0381,0.68981,1.4553,1.4559,1.599,0.68559,1.7549,1.598,1.8325,1.781,0.74146,0.504,0.43252,1.3953,1.6938,1.764,1.6736,0.24982,1.8388,1.1771,1.1991,-0.68046,-0.99476,0.23637,-0.19384
0.60991,-0.35431,0.6922,0.93325,-0.39664,-0.86559,0.91265,0.14861,-0.70482,-0.23534,0.39979,0.1355,0.084981,1.1255,1.0268,0.061524,1.488,0.094294,-0.15146,0.33154,0.75453,0.039829,0.12817,-0.11195,0.065077
0.055101,-0.78535,0.51705,0.56821,-0.52108,-1.1424,-0.21376,-0.17975,-1.1737,-0.48654,0.62615,-0.3675,0.64904,0.60015,-0.016376,-0.93112,0.11258,0.02722,-0.69287,-0.38341,0.524,-0.89696,-0.55688,0.026935,-0.82645
-0.83208,1.0871,-1.342,-1.1446,-1.2238,1.338,-0.81217,-0.12948,0.59598,0.25004,-1.1318,0.29701,-0.56991,-1.284,-1.0338,-0.74787,-1.2898,0.31534,-0.18902,-0.70989,-1.6628,1.163,1.5142,-0.020626,1.2038
-1.4211,-0.93265,-1.4914,-1.1665,-1.3596,-0.85815,-1.0815,-0.76562,-1.0537,-0.42667,-1.5797,-0.95305,-1.6401,-1.275,-0.87814,-1.0632,-1.0958,-0.49258,-1.5283,-1.2845,-1.4229,0.84773,0.73833,-0.65321,0.22726
